order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,cost_price,quantity,discount_percent,sale_price,profit
5918,2022-03-03,Standard Class,Consumer,United States,New York City,New York,10035,East,Furniture,Bookcases,FUR-BO-10004834,3810,6,5,4187.7,42.30000000000018
5919,2022-02-02,Standard Class,Consumer,United States,New York City,New York,10035,East,Furniture,Bookcases,FUR-BO-10002213,1720,5,4,1980.0,20.0
5920,2022-12-16,Standard Class,Consumer,United States,New York City,New York,10035,East,Technology,Phones,TEC-PH-10002170,200,3,4,207.9,2.0999999999999943
5921,2022-05-02,Standard Class,Consumer,United States,New York City,New York,10035,East,Technology,Accessories,TEC-AC-10003033,550,2,5,653.4,6.600000000000023
5922,2023-09-21,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Paper,OFF-PA-10004071,100,2,3,108.9,1.0999999999999943
5923,2022-08-18,Standard Class,Consumer,United States,New York City,New York,10035,East,Technology,Phones,TEC-PH-10000169,60,4,2,69.3,0.7000000000000028
5924,2023-11-24,Second Class,Corporate,United States,New York City,New York,10011,East,Furniture,Tables,FUR-TA-10002958,250,2,5,306.9,3.1000000000000227
5925,2023-03-14,Second Class,Consumer,United States,Springfield,Virginia,22153,South,Office Supplies,Art,OFF-AR-10001177,20,7,4,19.8,0.1999999999999993
5926,2023-07-07,Standard Class,Corporate,United States,Bellingham,Washington,98226,West,Technology,Accessories,TEC-AC-10004975,1010,10,4,1089.0,11.0
5927,2022-11-14,Standard Class,Corporate,United States,Decatur,Alabama,35601,South,Furniture,Tables,FUR-TA-10001086,1100,8,5,1207.8,12.200000000000045
5928,2023-05-03,Standard Class,Corporate,United States,Fayetteville,Arkansas,72701,South,Office Supplies,Labels,OFF-LA-10000240,10,1,2,9.9,0.09999999999999964
5929,2022-09-12,Standard Class,Corporate,United States,Fayetteville,Arkansas,72701,South,Furniture,Furnishings,FUR-FU-10002107,10,4,4,9.9,0.09999999999999964
5930,2022-12-29,First Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Furniture,Bookcases,FUR-BO-10001519,90,3,4,89.1,0.9000000000000057
5931,2022-05-01,First Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Paper,OFF-PA-10004100,20,3,3,19.8,0.1999999999999993
5932,2022-10-01,First Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Technology,Phones,TEC-PH-10001363,630,2,2,673.2,6.7999999999999545
5933,2023-03-25,First Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Storage,OFF-ST-10004835,10,3,4,9.9,0.09999999999999964
5934,2022-04-21,First Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Technology,Accessories,TEC-AC-10002018,20,3,2,19.8,0.1999999999999993
5935,2022-09-11,First Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Technology,Accessories,TEC-AC-10003033,490,2,2,524.7,5.2999999999999545
5936,2023-09-24,Same Day,Home Office,United States,Seattle,Washington,98103,West,Furniture,Furnishings,FUR-FU-10000221,30,5,4,29.7,0.3000000000000007
5937,2023-07-25,Same Day,Home Office,United States,Seattle,Washington,98103,West,Technology,Phones,TEC-PH-10001198,160,3,3,178.2,1.8000000000000114
5938,2022-12-10,Same Day,Home Office,United States,Seattle,Washington,98103,West,Technology,Phones,TEC-PH-10002564,60,3,3,69.3,0.7000000000000028
5939,2023-03-09,Standard Class,Consumer,United States,Plano,Texas,75023,Central,Technology,Phones,TEC-PH-10003811,90,1,2,99.0,1.0
5940,2022-07-18,Standard Class,Consumer,United States,Plano,Texas,75023,Central,Office Supplies,Labels,OFF-LA-10004178,10,4,2,9.9,0.09999999999999964
5941,2022-01-10,Second Class,Consumer,United States,Los Angeles,California,90049,West,Technology,Accessories,TEC-AC-10001465,370,12,2,435.6,4.399999999999977
5942,2023-11-18,Second Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Art,OFF-AR-10000940,10,2,2,9.9,0.09999999999999964
5943,2023-09-08,Standard Class,Consumer,United States,Los Angeles,California,90032,West,Technology,Phones,TEC-PH-10001700,190,4,4,207.9,2.0999999999999943
5944,2023-02-18,Standard Class,Corporate,United States,Los Angeles,California,90036,West,Furniture,Furnishings,FUR-FU-10000771,10,1,4,9.9,0.09999999999999964
5945,2022-10-16,Standard Class,Corporate,United States,Los Angeles,California,90036,West,Technology,Accessories,TEC-AC-10002399,80,5,5,99.0,1.0
5946,2022-08-23,Standard Class,Corporate,United States,Los Angeles,California,90036,West,Office Supplies,Paper,OFF-PA-10004983,20,4,3,29.7,0.3000000000000007
5947,2022-12-04,Standard Class,Corporate,United States,Los Angeles,California,90036,West,Office Supplies,Storage,OFF-ST-10004258,50,4,3,49.5,0.5
5948,2023-12-30,Second Class,Home Office,United States,Des Moines,Iowa,50315,Central,Office Supplies,Binders,OFF-BI-10004040,30,5,3,29.7,0.3000000000000007
5949,2022-10-24,Same Day,Corporate,United States,Southaven,Mississippi,38671,South,Office Supplies,Envelopes,OFF-EN-10003862,30,4,3,39.6,0.3999999999999986
5950,2023-11-02,Same Day,Corporate,United States,Southaven,Mississippi,38671,South,Technology,Accessories,TEC-AC-10004571,280,3,3,297.0,3.0
5951,2023-02-11,Same Day,Corporate,United States,Southaven,Mississippi,38671,South,Office Supplies,Appliances,OFF-AP-10000891,240,2,4,257.4,2.6000000000000227
5952,2022-02-13,Same Day,Corporate,United States,Southaven,Mississippi,38671,South,Office Supplies,Binders,OFF-BI-10002026,210,6,2,227.7,2.3000000000000114
5953,2023-05-02,Standard Class,Home Office,United States,Houston,Texas,77041,Central,Office Supplies,Paper,OFF-PA-10001826,20,4,4,19.8,0.1999999999999993
5954,2022-08-08,First Class,Corporate,United States,New York City,New York,10009,East,Office Supplies,Art,OFF-AR-10001231,10,5,5,9.9,0.09999999999999964
5955,2022-10-21,Second Class,Corporate,United States,Reading,Pennsylvania,19601,East,Furniture,Furnishings,FUR-FU-10000409,20,2,5,19.8,0.1999999999999993
5956,2023-07-31,Second Class,Corporate,United States,Reading,Pennsylvania,19601,East,Furniture,Bookcases,FUR-BO-10002545,430,4,2,514.8,5.2000000000000455
5957,2022-04-27,Second Class,Corporate,United States,San Francisco,California,94109,West,Office Supplies,Storage,OFF-ST-10002756,550,5,3,673.2,6.7999999999999545
5958,2022-07-05,Second Class,Corporate,United States,San Francisco,California,94109,West,Office Supplies,Appliances,OFF-AP-10003842,130,5,4,148.5,1.5
5959,2022-06-03,Second Class,Corporate,United States,San Francisco,California,94109,West,Office Supplies,Envelopes,OFF-EN-10004459,30,4,3,29.7,0.3000000000000007
5960,2022-04-10,Second Class,Corporate,United States,San Francisco,California,94109,West,Furniture,Chairs,FUR-CH-10003746,720,3,3,762.3,7.7000000000000455
5961,2022-05-19,Second Class,Corporate,United States,Los Angeles,California,90045,West,Furniture,Furnishings,FUR-FU-10003142,20,4,3,19.8,0.1999999999999993
5962,2022-06-01,Second Class,Home Office,United States,Los Angeles,California,90004,West,Technology,Phones,TEC-PH-10001425,480,9,3,574.2,5.7999999999999545
5963,2023-07-29,Second Class,Home Office,United States,Los Angeles,California,90004,West,Office Supplies,Appliances,OFF-AP-10001626,10,2,2,9.9,0.09999999999999964
5964,2022-07-25,Second Class,Home Office,United States,Los Angeles,California,90004,West,Office Supplies,Paper,OFF-PA-10003625,100,4,2,118.8,1.2000000000000028
5965,2022-03-11,Standard Class,Corporate,United States,San Francisco,California,94109,West,Office Supplies,Supplies,OFF-SU-10004768,20,3,2,19.8,0.1999999999999993
5966,2023-11-01,Standard Class,Corporate,United States,San Francisco,California,94109,West,Office Supplies,Storage,OFF-ST-10000777,210,6,2,227.7,2.3000000000000114
5967,2022-05-25,Standard Class,Corporate,United States,San Francisco,California,94109,West,Technology,Phones,TEC-PH-10003171,100,3,5,108.9,1.0999999999999943
5968,2023-08-23,First Class,Home Office,United States,New York City,New York,10009,East,Office Supplies,Paper,OFF-PA-10001033,70,2,5,79.2,0.7999999999999972
5969,2023-08-01,First Class,Consumer,United States,San Diego,California,92105,West,Office Supplies,Paper,OFF-PA-10000418,90,1,4,99.0,1.0
5970,2022-11-08,First Class,Consumer,United States,San Diego,California,92105,West,Office Supplies,Binders,OFF-BI-10001982,10,2,5,9.9,0.09999999999999964
5971,2023-07-16,First Class,Consumer,United States,San Diego,California,92105,West,Office Supplies,Paper,OFF-PA-10002230,20,4,2,19.8,0.1999999999999993
5972,2023-10-03,First Class,Consumer,United States,San Diego,California,92105,West,Furniture,Furnishings,FUR-FU-10003577,40,3,4,39.6,0.3999999999999986
5973,2023-01-03,Standard Class,Consumer,United States,New York City,New York,10024,East,Furniture,Bookcases,FUR-BO-10001811,210,1,5,237.6,2.4000000000000057
5974,2023-03-03,Standard Class,Home Office,United States,New York City,New York,10011,East,Office Supplies,Appliances,OFF-AP-10003779,360,2,4,405.9,4.100000000000023
5975,2023-02-14,Standard Class,Consumer,United States,Charlotte,North Carolina,28205,South,Office Supplies,Storage,OFF-ST-10000676,310,5,3,386.1,3.8999999999999773
5976,2023-02-22,Standard Class,Corporate,United States,Overland Park,Kansas,66212,Central,Office Supplies,Storage,OFF-ST-10001496,330,2,3,356.4,3.6000000000000227
5977,2023-09-17,Standard Class,Corporate,United States,Overland Park,Kansas,66212,Central,Office Supplies,Paper,OFF-PA-10003673,10,2,2,9.9,0.09999999999999964
5978,2023-12-13,First Class,Consumer,United States,Mesa,Arizona,85204,West,Technology,Phones,TEC-PH-10004614,490,10,4,544.5,5.5
5979,2022-06-27,Standard Class,Home Office,United States,Tulsa,Oklahoma,74133,Central,Furniture,Tables,FUR-TA-10001039,340,5,4,425.7,4.300000000000011
5980,2023-05-12,Standard Class,Home Office,United States,Tulsa,Oklahoma,74133,Central,Office Supplies,Binders,OFF-BI-10000474,20,2,3,29.7,0.3000000000000007
5981,2022-08-23,Standard Class,Home Office,United States,Tulsa,Oklahoma,74133,Central,Furniture,Chairs,FUR-CH-10004698,140,2,5,158.4,1.5999999999999943
5982,2022-07-10,Standard Class,Home Office,United States,Tulsa,Oklahoma,74133,Central,Office Supplies,Storage,OFF-ST-10003327,20,2,3,19.8,0.1999999999999993
5983,2022-02-27,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Paper,OFF-PA-10000232,10,2,5,9.9,0.09999999999999964
5984,2023-12-26,Second Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Paper,OFF-PA-10003657,20,6,4,19.8,0.1999999999999993
5985,2022-02-27,Standard Class,Consumer,United States,Hattiesburg,Mississippi,39401,South,Furniture,Furnishings,FUR-FU-10001185,160,6,5,188.1,1.9000000000000057
5986,2022-11-25,Standard Class,Consumer,United States,Hattiesburg,Mississippi,39401,South,Office Supplies,Binders,OFF-BI-10003007,70,2,3,79.2,0.7999999999999972
5987,2023-09-15,Standard Class,Consumer,United States,Hattiesburg,Mississippi,39401,South,Office Supplies,Storage,OFF-ST-10002485,80,4,2,89.1,0.9000000000000057
5988,2022-11-09,Standard Class,Consumer,United States,Hattiesburg,Mississippi,39401,South,Office Supplies,Paper,OFF-PA-10001033,210,6,2,247.5,2.5
5989,2023-11-14,Standard Class,Consumer,United States,Hattiesburg,Mississippi,39401,South,Office Supplies,Binders,OFF-BI-10000404,10,1,2,9.9,0.09999999999999964
5990,2023-10-24,Standard Class,Consumer,United States,Hattiesburg,Mississippi,39401,South,Furniture,Bookcases,FUR-BO-10003546,460,5,5,495.0,5.0
5991,2022-04-01,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Binders,OFF-BI-10004390,1980,7,5,2336.4,23.59999999999991
5992,2023-06-26,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Technology,Phones,TEC-PH-10001700,310,7,3,366.3,3.6999999999999886
5993,2022-03-01,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Furniture,Chairs,FUR-CH-10003396,170,3,2,178.2,1.8000000000000114
5994,2022-03-07,Same Day,Corporate,United States,Columbus,Ohio,43229,East,Office Supplies,Storage,OFF-ST-10001558,50,5,4,59.4,0.6000000000000014
5995,2023-06-24,Same Day,Corporate,United States,Columbus,Ohio,43229,East,Office Supplies,Supplies,OFF-SU-10004782,10,2,2,9.9,0.09999999999999964
5996,2023-11-09,Same Day,Corporate,United States,Columbus,Ohio,43229,East,Furniture,Chairs,FUR-CH-10003298,400,5,4,455.4,4.600000000000023
5997,2023-10-29,Same Day,Corporate,United States,Columbus,Ohio,43229,East,Office Supplies,Appliances,OFF-AP-10000576,350,4,5,386.1,3.8999999999999773
5998,2022-06-26,Same Day,Corporate,United States,Columbus,Ohio,43229,East,Furniture,Tables,FUR-TA-10003008,260,3,4,326.7,3.3000000000000114
5999,2023-11-12,Standard Class,Corporate,United States,Caldwell,Idaho,83605,West,Furniture,Chairs,FUR-CH-10001708,280,3,3,336.6,3.3999999999999773
6000,2023-11-30,Standard Class,Corporate,United States,Caldwell,Idaho,83605,West,Office Supplies,Paper,OFF-PA-10000019,20,4,5,29.7,0.3000000000000007
6001,2022-09-20,Standard Class,Corporate,United States,Caldwell,Idaho,83605,West,Office Supplies,Paper,OFF-PA-10002222,90,4,2,89.1,0.9000000000000057
6002,2022-09-02,Standard Class,Corporate,United States,Phoenix,Arizona,85023,West,Furniture,Furnishings,FUR-FU-10002553,90,3,2,89.1,0.9000000000000057
6003,2023-10-08,Standard Class,Corporate,United States,Phoenix,Arizona,85023,West,Office Supplies,Binders,OFF-BI-10002103,10,2,2,9.9,0.09999999999999964
6004,2022-06-01,Standard Class,Consumer,United States,Miami,Florida,33142,South,Office Supplies,Binders,OFF-BI-10002794,10,1,3,9.9,0.09999999999999964
6005,2022-08-10,Standard Class,Consumer,United States,Los Angeles,California,90004,West,Furniture,Furnishings,FUR-FU-10002597,20,4,5,19.8,0.1999999999999993
6006,2022-03-03,Standard Class,Consumer,United States,Troy,New York,12180,East,Furniture,Chairs,FUR-CH-10003535,100,2,3,108.9,1.0999999999999943
6007,2023-01-12,Standard Class,Corporate,United States,New Bedford,Massachusetts,2740,East,Technology,Phones,TEC-PH-10001527,110,3,5,128.7,1.3000000000000114
6008,2022-04-30,First Class,Corporate,United States,Florence,South Carolina,29501,South,Furniture,Furnishings,FUR-FU-10004006,110,3,2,128.7,1.3000000000000114
6009,2023-09-03,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Paper,OFF-PA-10000595,60,3,5,69.3,0.7000000000000028
6010,2023-03-21,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Storage,OFF-ST-10000798,60,3,3,69.3,0.7000000000000028
6011,2023-04-08,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Technology,Machines,TEC-MA-10004002,2240,6,2,2524.5,25.5
6012,2022-06-29,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Envelopes,OFF-EN-10003296,230,3,4,267.3,2.6999999999999886
6013,2023-03-29,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Technology,Phones,TEC-PH-10004345,260,3,3,287.1,2.8999999999999773
6014,2023-03-21,First Class,Home Office,United States,Los Angeles,California,90008,West,Office Supplies,Paper,OFF-PA-10004405,10,5,5,9.9,0.09999999999999964
6015,2022-04-25,First Class,Home Office,United States,Los Angeles,California,90008,West,Technology,Phones,TEC-PH-10002885,3790,8,3,4118.4,41.600000000000364
6016,2023-10-23,Standard Class,Corporate,United States,Los Angeles,California,90049,West,Furniture,Furnishings,FUR-FU-10000747,80,2,4,89.1,0.9000000000000057
6017,2022-08-31,Standard Class,Corporate,United States,Los Angeles,California,90049,West,Furniture,Furnishings,FUR-FU-10001918,30,7,4,29.7,0.3000000000000007
6018,2023-05-24,Standard Class,Corporate,United States,Los Angeles,California,90049,West,Office Supplies,Paper,OFF-PA-10003309,20,3,4,19.8,0.1999999999999993
6019,2022-01-16,Standard Class,Corporate,United States,Los Angeles,California,90049,West,Office Supplies,Paper,OFF-PA-10001977,50,1,3,59.4,0.6000000000000014
6020,2023-03-24,Second Class,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Appliances,OFF-AP-10002892,80,5,2,89.1,0.9000000000000057
6021,2023-04-25,Same Day,Consumer,United States,Kenner,Louisiana,70065,South,Office Supplies,Appliances,OFF-AP-10002222,20,2,4,19.8,0.1999999999999993
6022,2023-04-03,Same Day,Consumer,United States,Kenner,Louisiana,70065,South,Technology,Accessories,TEC-AC-10000158,60,2,5,69.3,0.7000000000000028
6023,2023-06-07,Standard Class,Consumer,United States,Cedar Hill,Texas,75104,Central,Office Supplies,Envelopes,OFF-EN-10002600,10,3,2,9.9,0.09999999999999964
6024,2023-12-23,First Class,Corporate,United States,Providence,Rhode Island,2908,East,Technology,Accessories,TEC-AC-10004855,60,2,3,69.3,0.7000000000000028
6025,2022-02-24,Second Class,Consumer,United States,Lancaster,Ohio,43130,East,Office Supplies,Appliances,OFF-AP-10000938,590,8,4,643.5,6.5
6026,2022-03-29,Second Class,Consumer,United States,Lancaster,Ohio,43130,East,Office Supplies,Paper,OFF-PA-10002195,10,2,4,9.9,0.09999999999999964
6027,2023-07-24,Standard Class,Corporate,United States,Seattle,Washington,98115,West,Office Supplies,Fasteners,OFF-FA-10002701,10,5,2,9.9,0.09999999999999964
6028,2023-05-15,Standard Class,Corporate,United States,Seattle,Washington,98115,West,Technology,Phones,TEC-PH-10003589,60,5,2,69.3,0.7000000000000028
6029,2023-09-13,First Class,Consumer,United States,Jacksonville,North Carolina,28540,South,Office Supplies,Art,OFF-AR-10003752,20,2,5,19.8,0.1999999999999993
6030,2023-09-17,First Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Art,OFF-AR-10003829,10,3,5,9.9,0.09999999999999964
6031,2022-12-31,Same Day,Consumer,United States,Miami,Florida,33142,South,Furniture,Chairs,FUR-CH-10000155,200,1,2,237.6,2.4000000000000057
6032,2023-06-26,Standard Class,Corporate,United States,Nashua,New Hampshire,3060,East,Furniture,Furnishings,FUR-FU-10003142,20,4,5,19.8,0.1999999999999993
